Date,Open,High,Low,Close,Volume
2-Mar-12,100.78,100.78,100.51,100.57,11517
1-Mar-12,100.91,101,100.79,100.86,10158
29-Feb-12,100.56,101.01,100.41,100.52,31510
28-Feb-12,99.69,99.91,99.59,99.91,10203
27-Feb-12,99.09,99.63,99.08,99.53,8326
24-Feb-12,99.53,99.64,99.46,99.46,6969
23-Feb-12,99.63,99.69,99.48,99.69,15076
22-Feb-12,99.39,99.5,99.27,99.44,55909
21-Feb-12,99.81,99.93,99.7,99.77,31727
17-Feb-12,99.99,100,99.62,99.85,25334
16-Feb-12,99.32,99.85,99.32,99.78,19066
15-Feb-12,99.87,99.87,99.49,99.5,16381
14-Feb-12,99.46,99.54,99.25,99.48,6287
13-Feb-12,99.58,99.58,99.38,99.5,4549
10-Feb-12,99.31,99.36,99.13,99.15,15264
9-Feb-12,100.12,100.12,99.88,99.88,12441
8-Feb-12,99.98,100.06,99.55,99.82,16219
7-Feb-12,99.78,100,99.63,99.96,16996
6-Feb-12,99.62,99.94,99.62,99.87,16051
3-Feb-12,99.69,100.1,99.64,100.09,13329
2-Feb-12,99.61,99.69,99.46,99.46,8424
1-Feb-12,99.63,99.75,99.52,99.54,5307
31-Jan-12,99.63,99.65,99.02,99.19,16015
30-Jan-12,98.85,99.19,98.82,99.17,17855
27-Jan-12,99.12,99.39,99.12,99.37,9736
26-Jan-12,99.37,99.59,99.25,99.26,44315
25-Jan-12,98.25,99.13,98.13,99.09,9666
24-Jan-12,98.17,98.53,98.15,98.49,4676
23-Jan-12,98.63,98.91,98.49,98.69,37277
20-Jan-12,98.05,98.16,98.01,98.16,13791
19-Jan-12,98.63,98.65,98.25,98.34,65647
18-Jan-12,97.79,98.35,97.74,98.35,7872
17-Jan-12,98,98.15,97.83,97.93,19157
13-Jan-12,-,-,-,97.25,0
12-Jan-12,97.76,97.79,97.41,97.67,8758
11-Jan-12,97.63,97.63,97.42,97.56,4563
10-Jan-12,97.74,97.92,97.64,97.77,9357
9-Jan-12,96.94,97.25,96.64,97.22,8718
6-Jan-12,97.43,97.43,96.8,96.8,10386
5-Jan-12,97.79,97.81,97.33,97.58,18594
4-Jan-12,98.06,98.31,97.95,98.24,14470
3-Jan-12,98.37,98.6,98.34,98.36,22359
30-Dec-11,-,-,-,97.62,0
29-Dec-11,97.16,97.44,97.09,97.42,12633
28-Dec-11,97.96,97.96,97.04,97.08,12698
27-Dec-11,97.45,97.66,97.37,97.58,9204
23-Dec-11,-,-,-,97.54,0
22-Dec-11,96.96,97.47,96.96,97.41,18608
21-Dec-11,96.78,96.95,96.51,96.94,22744
20-Dec-11,96.63,96.88,96.44,96.54,26854
19-Dec-11,96.05,96.1,95.72,95.72,35304
16-Dec-11,95.96,96.08,95.57,95.86,81191
15-Dec-11,96.29,96.32,95.94,95.99,33275
14-Dec-11,95.58,95.77,95.4,95.64,53681
13-Dec-11,96.87,97.1,96.1,96.13,44941
12-Dec-11,96.88,97.02,96.75,96.92,28549
9-Dec-11,97.05,97.67,97.03,97.66,52597
8-Dec-11,98.21,98.21,97.18,97.23,57956
7-Dec-11,98.28,98.61,98.15,98.44,45193
6-Dec-11,98.08,98.61,98.08,98.51,24919
5-Dec-11,98.06,98.26,97.58,97.79,53569
2-Dec-11,98.14,98.14,97.57,97.62,21123
1-Dec-11,97.63,98.08,97.55,98.02,41790
30-Nov-11,97.93,98.11,97.43,97.45,43588
29-Nov-11,96.44,96.66,96.38,96.52,19168
28-Nov-11,96.41,96.47,95.87,96.04,20144
25-Nov-11,94.8,95.26,94.72,94.72,18051
23-Nov-11,-,-,-,94.85,0
22-Nov-11,95.86,96.04,95.74,95.82,15433
21-Nov-11,96.18,96.18,95.48,95.83,56573
18-Nov-11,97.01,97.05,96.75,96.79,32926
17-Nov-11,97.19,97.26,96.6,96.68,34882
16-Nov-11,96.98,97.74,96.96,97.18,47527
15-Nov-11,97.26,97.51,97.1,97.44,12124
14-Nov-11,97.7,97.86,97.63,97.76,25067
11-Nov-11,97.79,98.36,97.79,98.31,35329
10-Nov-11,97.63,97.8,97.16,97.7,42219
9-Nov-11,97.48,97.81,97.23,97.3,95059
8-Nov-11,98.09,98.66,97.81,98.64,29487
7-Nov-11,97.86,98.21,97.63,98.21,37531
4-Nov-11,97.62,97.87,97.44,97.81,25487
3-Nov-11,98.37,98.72,97.67,98.63,44500
2-Nov-11,98.19,98.37,97.79,98.14,32163
1-Nov-11,97.79,98.2,97.44,97.61,73954
31-Oct-11,99.94,100.15,99.53,99.77,34333
28-Oct-11,99.88,100.29,99.82,100.26,27139
27-Oct-11,100.11,100.52,99.73,100.14,83262
26-Oct-11,98.59,99,97.87,99,61739
25-Oct-11,98.64,98.64,97.42,97.86,65667
24-Oct-11,98.76,99.21,98.76,99.16,11410
21-Oct-11,98.51,98.74,98.3,98.57,37735
20-Oct-11,97.66,98.06,97.19,97.98,98493
19-Oct-11,98.4,98.41,97.38,97.47,46070
18-Oct-11,97.34,98.28,97.1,98.03,66263
17-Oct-11,98.17,98.17,97.22,97.26,33874
14-Oct-11,98.22,98.45,97.94,98.45,34774
13-Oct-11,97.41,97.58,96.8,97.52,43732
12-Oct-11,97.87,98.11,97.69,97.72,99307
11-Oct-11,96.37,96.76,96.33,96.76,32233
10-Oct-11,96.67,97,96.64,96.92,38307
7-Oct-11,96.59,96.72,95.6,95.75,84902
6-Oct-11,95,95.84,94.89,95.84,78163
5-Oct-11,94.53,95.64,94.47,95.64,46136
4-Oct-11,94.03,94.27,93.3,94.27,124113
3-Oct-11,94.6,95.26,94.49,94.58,136892
30-Sep-11,95.1,95.81,94.88,94.88,41002
29-Sep-11,96.65,96.79,95.59,95.96,193388
28-Sep-11,97.29,97.41,96.23,96.29,44143
27-Sep-11,97.49,97.91,97.33,97.43,47817
26-Sep-11,96.47,96.72,95.96,96.71,64027
23-Sep-11,96.8,97.08,96.34,96.61,98008
22-Sep-11,96.55,96.94,96.22,96.77,181067
21-Sep-11,99.59,99.7,98.86,98.86,57881
20-Sep-11,100.18,100.39,99.99,100.06,115125
19-Sep-11,100.54,100.57,100.23,100.47,63095
16-Sep-11,101.19,101.56,100.92,101.55,69967
15-Sep-11,100.9,101.08,100.66,101.06,55678
14-Sep-11,100.43,100.6,100.08,100.39,41737
13-Sep-11,100.33,100.93,100.23,100.92,53699
12-Sep-11,99.7,100.25,99.62,100.25,37651
9-Sep-11,99.92,99.92,99.66,99.85,50725
8-Sep-11,100.89,101.1,100.48,100.62,33252
7-Sep-11,100.56,100.9,100.5,100.9,41192
6-Sep-11,99.99,100.57,99.98,100.48,97286
2-Sep-11,101.17,101.43,100.98,101.06,85470
1-Sep-11,101.82,102.13,101.75,101.89,46453
31-Aug-11,101.91,102.22,101.5,101.55,62843
30-Aug-11,101.54,101.75,101.32,101.68,36146
29-Aug-11,101.87,101.92,101.53,101.74,46966
26-Aug-11,100.41,101.19,100.26,101.19,49154
25-Aug-11,101.28,101.53,100.67,100.74,65912
24-Aug-11,100.73,100.94,100.56,100.76,27916
23-Aug-11,100.62,100.7,100.38,100.68,30197
22-Aug-11,101,101,100.42,100.42,36473
19-Aug-11,100.59,101.21,100.46,100.6,86186
18-Aug-11,100.53,100.64,100.06,100.64,129346
17-Aug-11,101.54,101.72,101.23,101.48,54013
16-Aug-11,101.18,101.4,100.95,101.28,56290
15-Aug-11,100.88,101.51,100.74,101.5,66774
12-Aug-11,100.83,100.92,100.3,100.4,43494
11-Aug-11,100.11,100.86,99.97,100.64,85208
10-Aug-11,100.7,100.79,99.9,99.93,113937
9-Aug-11,100.26,101.61,99.89,101.61,106847
8-Aug-11,100.67,100.79,100.13,100.36,144762
5-Aug-11,101.96,102.02,100.92,101.67,132877
4-Aug-11,102.47,102.47,101.51,101.51,153698
3-Aug-11,103.78,103.8,103.09,103.32,154766
2-Aug-11,103.65,103.88,103.5,103.6,50992
1-Aug-11,104.5,104.5,103.53,103.97,45718
29-Jul-11,103.9,104.38,103.82,104.08,101275
28-Jul-11,104.85,105,104.44,104.53,43695
27-Jul-11,105.54,105.58,104.63,104.81,202536
26-Jul-11,105.46,105.5,105.23,105.46,63994
25-Jul-11,105.05,105.31,105.04,105.15,47902
22-Jul-11,104.78,104.81,104.41,104.76,67893
21-Jul-11,105.26,105.5,105.09,105.18,55393
20-Jul-11,104.84,105.08,104.76,104.95,52039
19-Jul-11,104.66,104.85,104.5,104.59,57182
18-Jul-11,103.63,103.71,103.21,103.71,64747
15-Jul-11,103.86,104.44,103.69,104.23,97500
14-Jul-11,103.86,103.9,103.4,103.44,61910
13-Jul-11,103.28,103.82,103.16,103.59,80686
12-Jul-11,102.61,103.3,102.54,102.93,67344
11-Jul-11,102.69,102.95,102.6,102.6,71910
8-Jul-11,103.32,103.51,103.1,103.49,37161
7-Jul-11,103.63,103.88,103.58,103.72,72145
6-Jul-11,102.94,103.05,102.57,102.99,40508
5-Jul-11,103.47,103.54,103.16,103.23,47070
1-Jul-11,-,-,-,103.75,0
30-Jun-11,102.87,103.29,102.81,103.11,78958
29-Jun-11,102.13,102.61,102.08,102.44,153497
28-Jun-11,100.94,101.26,100.82,101.22,103633
27-Jun-11,100.46,100.85,100.36,100.81,70419
24-Jun-11,101.39,101.39,100.6,100.76,59806
23-Jun-11,101.5,101.7,101.24,101.69,52672
22-Jun-11,101.98,102.53,101.98,102.18,52822
21-Jun-11,102.04,102.37,101.97,102.25,90501
20-Jun-11,101.39,101.63,101.39,101.46,37395
17-Jun-11,101.51,101.56,101.27,101.48,139031
16-Jun-11,100.85,101.22,100.72,101.17,292124
15-Jun-11,102.38,102.45,101.18,101.58,491357
14-Jun-11,102.45,102.77,102.35,102.64,76672
13-Jun-11,101.72,101.88,101.5,101.81,67676
10-Jun-11,102.22,102.22,101.51,101.64,31453
9-Jun-11,101.74,102.25,101.63,102.19,39623
8-Jun-11,101.61,101.76,101.46,101.48,51235
7-Jun-11,102.02,102.15,101.93,101.93,33602
6-Jun-11,101.58,101.67,101.35,101.36,37017
3-Jun-11,101.09,101.92,101.08,101.66,115081
2-Jun-11,101.65,102,101.36,101.93,81690
1-Jun-11,102.57,102.57,101.83,101.9,85916
31-May-11,102.83,102.99,102.61,102.67,112145
27-May-11,-,-,-,101.76,0
26-May-11,101.53,101.71,101.32,101.63,49099
25-May-11,101.61,102.04,101.59,101.72,57940
24-May-11,101.68,101.88,101.56,101.87,183196
23-May-11,101.5,101.84,101.38,101.77,107382
20-May-11,102.34,102.58,101.79,102.19,188978
19-May-11,102.77,102.92,102.38,102.7,61595
18-May-11,102.08,102.48,101.92,102.47,51316
17-May-11,101.81,102.24,101.55,102.24,229167
16-May-11,102.2,102.59,102.05,102.06,87145
13-May-11,103.09,103.14,102.06,102.62,116866
12-May-11,103.18,103.44,102.56,103.35,90736
11-May-11,104.17,104.22,103.19,103.44,98255
10-May-11,103.4,103.86,103.22,103.84,60137
9-May-11,102.8,103.24,102.61,103.21,86500
6-May-11,103.52,103.79,102.51,102.83,136530
5-May-11,103,103.23,102.37,102.67,204967
4-May-11,104.37,104.37,103.57,103.75,315889
3-May-11,104.39,104.85,104.27,104.37,136940
2-May-11,104.73,104.87,104.54,104.56,86443
29-Apr-11,104.28,105.23,104.19,105.11,657661
28-Apr-11,104.59,104.84,104.48,104.6,41434
27-Apr-11,104.52,104.68,103.86,104.68,78072
26-Apr-11,104.29,104.67,104.2,104.45,39727
25-Apr-11,104.46,104.48,104.02,104.19,83571
21-Apr-11,-,-,-,104.29,0
20-Apr-11,104.37,104.47,104.09,104.33,36339
19-Apr-11,103.94,104.1,103.79,103.99,78164
18-Apr-11,103.15,103.19,102.3,103.17,232008
15-Apr-11,103.17,103.63,103.08,103.57,105250
14-Apr-11,103.05,103.61,102.99,103.61,57372
13-Apr-11,103.56,103.58,103.02,103.32,52780
12-Apr-11,103.64,103.64,103.01,103.25,28323
11-Apr-11,103.88,104.17,103.85,103.97,65471
8-Apr-11,104.18,104.18,103.73,103.89,40505
7-Apr-11,103.65,103.89,103.38,103.75,67652
6-Apr-11,103.64,103.91,103.55,103.55,142659
5-Apr-11,103,103.27,103,103.16,21018
4-Apr-11,102.92,102.92,102.66,102.79,16279
1-Apr-11,103.07,103.27,102.83,103.12,58999
