Date,Open,High,Low,Close,Volume
6-Mar-12,121.46,122.07,121.46,121.67,132507
5-Mar-12,120.72,120.96,120.7,120.77,55267
2-Mar-12,120.56,120.7,120.2,120.3,69680
1-Mar-12,121.22,121.53,121.05,121.29,40016
29-Feb-12,122.52,122.52,121.02,121.03,78887
28-Feb-12,122.34,122.4,121.92,122.25,42195
27-Feb-12,122.67,122.73,122.14,122.17,130432
24-Feb-12,122.07,122.07,121.49,121.49,164641
23-Feb-12,122.61,123.21,122.56,123.13,143005
22-Feb-12,122.64,122.7,122.43,122.56,119561
21-Feb-12,123.43,123.53,123.34,123.43,34260
17-Feb-12,124.15,124.15,123.77,123.77,88615
16-Feb-12,124.72,124.95,124.65,124.71,117278
15-Feb-12,125.7,125.86,125.42,125.57,60152
14-Feb-12,126,126.01,125.34,125.5,141174
13-Feb-12,126.82,127.17,126.78,126.86,28926
10-Feb-12,126.71,126.91,126.66,126.79,199721
9-Feb-12,127.41,127.41,126.65,126.71,118021
8-Feb-12,128.07,128.14,127.69,127.79,68096
7-Feb-12,128.16,128.25,127.89,128.2,47602
6-Feb-12,128.47,128.6,128.39,128.5,18242
3-Feb-12,128.36,128.64,128.27,128.57,74214
2-Feb-12,129.28,129.31,129.11,129.11,35415
1-Feb-12,129.25,129.36,128.9,129.08,53001
31-Jan-12,128.96,129.24,128.9,129.13,39919
30-Jan-12,128.52,129.13,128.48,128.93,97240
27-Jan-12,128.12,128.39,128.09,128.33,140914
26-Jan-12,126.88,127.32,126.86,127.05,143786
25-Jan-12,126.13,126.83,125.74,126.64,138095
24-Jan-12,126.6,126.72,126.45,126.65,25932
23-Jan-12,127.94,128.02,127.75,127.88,17074
20-Jan-12,127.6,127.99,127.48,127.88,24408
19-Jan-12,128.1,128.1,127.33,127.63,50894
18-Jan-12,128.11,128.24,128.11,128.21,12516
17-Jan-12,128.13,128.24,128.09,128.14,53319
13-Jan-12,-,-,-,127.96,0
12-Jan-12,128.26,128.36,128.21,128.22,9124
11-Jan-12,127.89,128.14,127.83,128.06,22270
10-Jan-12,128.11,128.2,128.1,128.12,24318
9-Jan-12,128.14,128.17,128.02,128.17,11796
6-Jan-12,127.66,127.93,127.6,127.89,52181
5-Jan-12,127.7,127.81,127.46,127.46,59205
4-Jan-12,128.29,128.42,128.18,128.33,11872
3-Jan-12,128.3,128.48,128.22,128.44,37245
30-Dec-11,-,-,-,127.93,0
29-Dec-11,126.63,126.87,126.56,126.87,69245
28-Dec-11,126.73,126.73,126.17,126.41,128887
27-Dec-11,126.51,126.57,126.46,126.48,43103
23-Dec-11,-,-,-,126.12,0
22-Dec-11,125.95,126.11,125.95,125.97,42131
21-Dec-11,126.49,126.49,126.05,126.11,31619
20-Dec-11,126.56,126.71,126.44,126.48,62669
19-Dec-11,126.41,126.5,126.18,126.19,87482
16-Dec-11,126.52,126.89,126.43,126.57,124985
15-Dec-11,126.62,126.62,126.28,126.41,59968
14-Dec-11,126.21,126.28,126.05,126.2,31212
13-Dec-11,126.52,126.81,126.27,126.3,22657
12-Dec-11,126.41,126.66,126.32,126.45,54873
9-Dec-11,126.79,127.1,126.79,127.04,19717
8-Dec-11,127.22,127.28,126.61,126.74,28115
7-Dec-11,126.73,126.88,126.68,126.83,14366
6-Dec-11,126.64,126.79,126.59,126.73,39984
5-Dec-11,126.45,126.79,126.45,126.77,96293
2-Dec-11,126.5,126.52,126.16,126.32,32585
1-Dec-11,126.64,126.93,126.58,126.76,30320
30-Nov-11,127.06,127.26,126.7,126.98,64664
29-Nov-11,126.52,126.62,126.24,126.47,84425
28-Nov-11,126.36,126.39,125.94,126.34,214233
25-Nov-11,126.87,127.06,126.67,126.76,69463
23-Nov-11,-,-,-,127.36,0
22-Nov-11,127.84,128,127.77,127.95,95406
21-Nov-11,128.19,128.19,127.95,127.97,52977
18-Nov-11,128.37,128.39,127.94,128.06,52999
17-Nov-11,127.97,128.03,127.91,128.02,21413
16-Nov-11,127.97,128.03,127.82,127.93,43680
15-Nov-11,127.99,128.06,127.79,127.8,11320
14-Nov-11,127.94,128.04,127.72,127.78,11757
11-Nov-11,127.4,127.84,127.4,127.72,88566
10-Nov-11,126.86,127.05,126.78,126.84,20069
9-Nov-11,126.79,126.82,126.51,126.6,91716
8-Nov-11,126.64,126.97,126.6,126.8,31908
7-Nov-11,126.26,126.34,126.21,126.23,8712
4-Nov-11,126.11,126.12,125.89,125.99,34207
3-Nov-11,126.39,126.43,126.17,126.22,39380
2-Nov-11,126.19,126.34,126.14,126.22,38012
1-Nov-11,125.85,126,125.63,125.8,97043
31-Oct-11,126.3,126.46,126.01,126.02,365704
28-Oct-11,130.07,130.2,130.04,130.09,17402
27-Oct-11,129.86,130.13,129.66,129.78,71307
26-Oct-11,129.87,129.89,129.14,129.24,114495
25-Oct-11,129.51,130.07,129.42,129.72,81493
24-Oct-11,129.51,129.6,129.39,129.52,69906
21-Oct-11,129.48,129.58,129.21,129.41,174090
20-Oct-11,128.12,128.31,127.92,128.24,115651
19-Oct-11,128.38,128.49,128.27,128.35,201940
18-Oct-11,128.4,128.49,128.14,128.32,169688
17-Oct-11,127.77,128.66,127.77,128.31,105111
14-Oct-11,128,128.19,127.24,127.65,404186
13-Oct-11,128.25,128.35,128.18,128.24,32801
12-Oct-11,127.42,127.6,127.16,127.47,217112
11-Oct-11,128.53,128.61,128.45,128.61,62199
10-Oct-11,128.55,128.61,128.43,128.55,42525
7-Oct-11,128.4,128.52,128.21,128.25,55663
6-Oct-11,128.48,128.72,128.43,128.67,41462
5-Oct-11,128.35,128.49,127.94,128.42,61516
4-Oct-11,128.43,128.55,128.06,128.2,173936
3-Oct-11,128.36,128.78,128.36,128.64,66737
30-Sep-11,128.45,128.46,127.67,127.8,40516
29-Sep-11,128.35,128.64,128.02,128.38,36438
28-Sep-11,128.9,129.06,128.73,128.73,51014
27-Sep-11,128.95,129.01,128.29,128.4,196517
26-Sep-11,129.1,129.18,128.86,128.91,71019
23-Sep-11,129.41,129.41,128.22,128.66,42475
22-Sep-11,129.23,129.52,128.78,129.19,189830
21-Sep-11,129.15,129.16,128.55,128.56,45567
20-Sep-11,128.72,129.08,128.69,129.04,53158
19-Sep-11,128.4,129.18,128.37,128.83,101126
16-Sep-11,128.4,128.52,128.13,128.32,103278
15-Sep-11,128.36,128.67,128.36,128.63,86238
14-Sep-11,128.61,128.69,128.45,128.64,101989
13-Sep-11,128.27,128.34,128.14,128.23,41465
12-Sep-11,127.64,128.07,127.42,127.56,36604
9-Sep-11,126.73,127.83,126.69,127.22,93637
8-Sep-11,127.58,127.61,127.06,127.23,56312
7-Sep-11,127.42,127.59,127.28,127.56,201354
6-Sep-11,127.2,127.89,126.89,126.9,202619
2-Sep-11,128.37,128.53,128.32,128.32,26959
1-Sep-11,128.02,128.4,127.76,128.38,40519
31-Aug-11,128.73,129.01,128.37,128.76,49903
30-Aug-11,128.49,128.74,128.45,128.61,34531
29-Aug-11,128.45,128.45,128.09,128.37,33620
26-Aug-11,128.7,128.89,127.94,128.6,95460
25-Aug-11,127.8,127.96,126.95,127.24,58875
24-Aug-11,128.87,128.89,127.97,128.06,45894
23-Aug-11,128.83,128.92,128.52,128.59,13484
22-Aug-11,128.49,128.51,128.38,128.44,15172
19-Aug-11,129.22,129.65,128.83,128.92,119619
18-Aug-11,128.81,128.99,128.71,128.81,67082
17-Aug-11,128.95,129.04,128.79,128.92,30543
16-Aug-11,128.29,128.57,128.24,128.45,19930
15-Aug-11,128.73,128.75,128.38,128.39,93237
12-Aug-11,128.67,128.75,128.25,128.38,71140
11-Aug-11,128.45,128.72,128.19,128.34,70315
10-Aug-11,129.11,129.11,128.35,128.38,87375
9-Aug-11,127.74,128.61,127.51,128.17,97132
8-Aug-11,126.67,127.22,126.63,126.91,113379
5-Aug-11,125.35,125.82,125.32,125.71,62871
4-Aug-11,124.41,125.32,124.36,124.7,310128
3-Aug-11,128.07,128.43,128.05,128.14,75745
2-Aug-11,127.7,128.06,127.64,127.95,124057
1-Aug-11,128.56,129.23,127.64,127.87,437887
29-Jul-11,127.9,128.25,127.64,128.15,110285
28-Jul-11,126.74,126.87,126.64,126.86,50575
27-Jul-11,126.7,126.8,126.21,126.47,46123
26-Jul-11,126.38,126.69,126.23,126.59,22142
25-Jul-11,126.13,126.25,125.86,125.94,25474
22-Jul-11,125.76,125.96,125.67,125.77,32859
21-Jul-11,125.39,125.79,125.36,125.75,53892
20-Jul-11,124.99,125.3,124.95,125.24,67988
19-Jul-11,124.87,125.14,124.44,124.49,94832
18-Jul-11,124.72,124.79,124.64,124.77,21129
15-Jul-11,124.53,124.87,124.53,124.77,38875
14-Jul-11,124.88,124.88,124.49,124.63,101979
13-Jul-11,124.51,125.03,124.43,124.9,74735
12-Jul-11,123.75,124.39,123.71,124.25,72938
11-Jul-11,122.64,123.13,122.59,122.84,51241
8-Jul-11,122.25,122.45,122.25,122.38,30840
7-Jul-11,121.35,121.5,121.32,121.44,71916
6-Jul-11,121.99,122.13,121.81,121.88,63050
5-Jul-11,121.73,121.78,121.56,121.71,61678
1-Jul-11,-,-,-,122.08,0
30-Jun-11,122.69,122.69,122.02,122.53,68602
29-Jun-11,122.29,122.34,121.94,122.04,91379
28-Jun-11,122.05,122.27,121.39,121.62,90517
27-Jun-11,121.9,122.08,121.84,121.98,56901
24-Jun-11,122.88,123.02,122.62,122.62,23515
23-Jun-11,122.32,122.75,122.28,122.45,52370
22-Jun-11,123.16,123.31,122.78,122.81,18481
21-Jun-11,123.08,123.21,123.04,123.07,50301
20-Jun-11,123.11,123.11,122.86,122.88,21128
17-Jun-11,123,123.31,122.96,123.28,38531
16-Jun-11,122.02,122.41,122.02,122.36,104182
15-Jun-11,122.23,122.43,121.81,121.81,43125
14-Jun-11,122.5,122.67,122.45,122.64,24001
13-Jun-11,122.8,123.17,122.78,123.06,69872
10-Jun-11,123.11,123.17,122.83,122.84,34035
9-Jun-11,123.1,123.25,122.75,122.93,73003
8-Jun-11,123.54,123.7,123.42,123.49,27911
7-Jun-11,123.06,123.43,122.95,123.35,40440
6-Jun-11,123.03,123.28,123.02,123.15,16100
3-Jun-11,123.08,123.08,122.37,123,91212
2-Jun-11,122.14,122.28,121.85,121.96,45578
1-Jun-11,121.99,122.33,121.85,122,66387
31-May-11,120.98,121.58,120.89,121.06,59256
27-May-11,-,-,-,122.05,0
26-May-11,121.43,121.52,121.18,121.33,33738
25-May-11,120.37,120.51,120.24,120.42,37903
24-May-11,120.16,120.61,120.08,120.49,80256
23-May-11,120.64,120.7,120.37,120.38,35925
20-May-11,120.8,121.04,120.64,120.83,49110
19-May-11,120.05,121.18,120.05,121.12,83151
18-May-11,121.3,121.42,120.82,120.87,62485
17-May-11,121.43,121.43,121.01,121.32,61264
16-May-11,122.22,122.32,122.01,122.24,15760
13-May-11,122.42,122.51,122.07,122.13,42490
12-May-11,122.01,122.33,121.94,122.07,41168
11-May-11,121.49,122.32,121.47,121.83,79140
10-May-11,122.44,122.47,122.09,122.11,72472
9-May-11,122.41,123.1,122.24,123.04,41991
6-May-11,122.48,123,122.37,122.5,83710
5-May-11,123.62,123.66,122.85,123.2,149264
4-May-11,121.95,122.71,121.95,122.57,45336
3-May-11,122.25,122.25,121.8,121.95,36051
2-May-11,121.36,121.81,121.34,121.5,49622
29-Apr-11,121.18,121.81,121.11,121.7,18002
28-Apr-11,121.24,121.28,120.87,121.09,30604
27-Apr-11,120,120.36,119.24,120.36,59392
26-Apr-11,120.84,121.11,120.51,121.11,42365
25-Apr-11,120.55,120.89,120.31,120.89,22557
21-Apr-11,-,-,-,120.7,0
20-Apr-11,119.76,120.03,119.62,119.86,39254
19-Apr-11,119.75,119.87,119.59,119.65,50715
18-Apr-11,119.5,120.12,119.39,119.39,123816
15-Apr-11,118.68,118.86,118.6,118.82,43318
14-Apr-11,118.7,118.81,118.29,118.31,117270
13-Apr-11,117.6,118.15,117.46,117.83,42567
12-Apr-11,117.3,118.22,117.15,117.92,168072
11-Apr-11,116.67,116.84,116.47,116.68,47216
8-Apr-11,115.96,116.62,115.92,116.39,55641
7-Apr-11,115.94,116.74,115.84,116.28,116474
6-Apr-11,115.8,115.93,115.56,115.59,76634
5-Apr-11,116.76,116.94,116.38,116.4,89724
4-Apr-11,117.74,117.76,117.49,117.54,22556
1-Apr-11,117.19,117.54,116.6,117.45,141341
