Date,Open,High,Low,Close,Volume
2-Mar-12,157.11,157.11,157,157.06,3113
1-Mar-12,158.17,158.26,158.05,158.17,11121
29-Feb-12,158.43,158.43,157.74,157.74,27014
28-Feb-12,157.16,157.65,156.7,157.65,19691
27-Feb-12,156.99,157.36,156.87,156.87,4130
24-Feb-12,157,157.64,157,157.64,12633
23-Feb-12,155.64,156.08,155.64,156.04,11070
22-Feb-12,155.28,155.58,155.21,155.37,9600
21-Feb-12,156.69,156.78,156.47,156.53,9800
17-Feb-12,156.98,157.13,156.71,157,13761
16-Feb-12,155.72,156.78,155.67,156.7,13193
15-Feb-12,155.68,155.77,155.59,155.67,7149
14-Feb-12,155.72,155.84,155.18,155.53,13208
13-Feb-12,156.68,156.68,156.38,156.39,5204
10-Feb-12,156.3,156.3,156.01,156.03,18563
9-Feb-12,157.36,157.36,156.84,156.84,5162
8-Feb-12,157.38,157.38,156.71,156.87,8477
7-Feb-12,156.96,157.72,156.9,157.71,16643
6-Feb-12,156.49,157.09,156.49,156.98,4100
3-Feb-12,156.38,157,156.36,156.8,12441
2-Feb-12,156.88,156.96,156.7,156.74,60343
1-Feb-12,157.06,157.32,156.93,156.98,22535
31-Jan-12,156.54,156.59,156.24,156.28,9491
30-Jan-12,155.4,155.73,155.3,155.73,4649
27-Jan-12,155.96,156.02,155.23,155.99,10219
26-Jan-12,155.67,156.03,155.54,155.58,32504
25-Jan-12,154.66,155.42,154.47,155.42,12871
24-Jan-12,154.48,154.95,154.43,154.95,122755
23-Jan-12,154.25,154.71,154.23,154.5,25157
20-Jan-12,153.91,154.39,153.89,154.37,19404
19-Jan-12,153.24,153.65,153.24,153.65,8367
18-Jan-12,152.45,153.16,152.45,153.16,16983
17-Jan-12,152.31,152.31,151.98,152.05,9091
13-Jan-12,-,-,-,151.97,0
12-Jan-12,152.26,152.26,151.96,152.2,4817
11-Jan-12,152.6,152.6,151.88,152.01,35556
10-Jan-12,153.51,153.72,153.5,153.52,9914
9-Jan-12,153.43,153.43,153.01,153.4,11690
6-Jan-12,153.14,153.14,152.54,153.01,5641
5-Jan-12,153.7,153.8,153.45,153.79,15838
4-Jan-12,154.87,155.13,154.73,154.94,21069
3-Jan-12,154.51,155.46,154.51,155.24,28830
30-Dec-11,-,-,-,154.13,0
29-Dec-11,153.02,153.03,152.51,152.95,11978
28-Dec-11,154.16,154.19,153.23,153.27,16363
27-Dec-11,155.34,155.46,155.34,155.46,6419
23-Dec-11,-,-,-,154.68,0
22-Dec-11,155.52,155.72,155.38,155.56,7327
21-Dec-11,155.71,155.79,155.26,155.51,20843
20-Dec-11,155.51,155.7,155.29,155.3,8585
19-Dec-11,153.94,154.17,153.74,153.74,12188
16-Dec-11,154.03,154.04,153.7,153.94,12286
15-Dec-11,153.91,153.95,153.56,153.83,11937
14-Dec-11,153.32,153.69,152.89,153.45,11105
13-Dec-11,154.54,154.64,153.36,153.46,24096
12-Dec-11,154.89,154.95,154.52,154.58,7895
9-Dec-11,154.95,155.42,154.95,155.42,5951
8-Dec-11,155.38,155.4,154.97,155.12,5180
7-Dec-11,155.45,156.01,155.4,155.92,6925
6-Dec-11,155.1,155.12,154.45,154.69,12738
5-Dec-11,155.56,155.97,155.06,155.24,14259
2-Dec-11,155.68,155.68,154.59,154.81,27000
1-Dec-11,155.63,155.79,155.62,155.63,2103
30-Nov-11,156.14,156.58,155.64,155.72,34409
29-Nov-11,154.77,155.13,154.77,154.9,10741
28-Nov-11,154.55,154.56,153.76,153.83,10500
25-Nov-11,153.64,153.89,153.21,153.22,4771
23-Nov-11,-,-,-,153.97,0
22-Nov-11,155.03,155.43,155.03,155.17,14360
21-Nov-11,155.03,155.42,155.01,155.3,41004
18-Nov-11,156.6,156.8,156.56,156.62,16060
17-Nov-11,156.65,156.89,156.23,156.35,15995
16-Nov-11,156.42,156.69,156.14,156.16,38709
15-Nov-11,157.41,157.41,156.9,156.97,38580
14-Nov-11,158.06,158.06,157.66,157.81,17956
11-Nov-11,158.8,159.66,158.8,159.55,21862
10-Nov-11,158.33,158.33,157.52,158.05,23386
9-Nov-11,158.14,158.43,157.89,158.03,12938
8-Nov-11,159.69,160.02,159.48,159.8,6879
7-Nov-11,159.05,159.33,158.86,159.33,7000
4-Nov-11,158.43,159.26,158.43,158.94,6522
3-Nov-11,158.96,159.3,158.47,159.12,10306
2-Nov-11,158.77,158.97,158.15,158.15,11365
1-Nov-11,158.17,158.62,158.17,158.52,17477
31-Oct-11,159.25,160.32,159.2,159.56,16922
28-Oct-11,159.76,160.21,159.76,160.1,13390
27-Oct-11,159.52,160.14,159.18,159.73,14815
26-Oct-11,158.78,158.78,157.76,158.52,25205
25-Oct-11,158.9,158.95,158.38,158.72,23467
24-Oct-11,157.91,158.84,157.91,158.54,6215
21-Oct-11,158.1,158.39,158.01,158.31,38639
20-Oct-11,156.46,156.83,155.84,156.79,23792
19-Oct-11,157.18,157.18,156.46,156.49,27683
18-Oct-11,156,156.44,155.17,156.08,33295
17-Oct-11,156.64,156.7,156.31,156.32,15729
14-Oct-11,157.02,157.26,156.78,156.9,10874
13-Oct-11,155.79,156.59,155.62,156.57,18858
12-Oct-11,156.02,156.68,156.01,156.35,32030
11-Oct-11,155.02,155.21,154.66,154.97,30015
10-Oct-11,155.41,155.63,155.41,155.57,36046
7-Oct-11,154.47,155.24,154.31,154.4,57607
6-Oct-11,151.97,153.43,151.96,153.41,34593
5-Oct-11,153.43,153.64,153.01,153.49,15351
4-Oct-11,152.68,153.24,152.35,153.24,37544
3-Oct-11,153.86,154.05,153.39,153.39,13117
30-Sep-11,154.52,155.33,154.19,154.73,17688
29-Sep-11,155.14,155.96,154.81,155.01,39314
28-Sep-11,155.19,155.5,154.56,154.58,41100
27-Sep-11,155.58,155.75,155.11,155.11,23155
26-Sep-11,154.07,154.44,153.98,154.44,6229
23-Sep-11,153.44,153.77,153.14,153.77,12073
22-Sep-11,152.76,152.76,152.2,152.4,22847
21-Sep-11,154.96,155.64,154.01,154.08,17773
20-Sep-11,155.78,156.25,155.78,156.11,17966
19-Sep-11,155.54,156.13,155.33,155.81,65029
16-Sep-11,156.93,157.25,156.68,156.83,46869
15-Sep-11,157.08,157.31,156.81,156.81,19158
14-Sep-11,156.86,156.86,156.18,156.66,17834
13-Sep-11,157.23,157.23,156.69,156.75,19410
12-Sep-11,157.24,157.47,156.69,157.47,31292
9-Sep-11,157.93,158,157.43,157.65,36597
8-Sep-11,159.16,159.55,158.44,158.49,19765
7-Sep-11,158.65,158.79,158.06,158.61,14020
6-Sep-11,159.16,159.26,158.16,158.32,57465
2-Sep-11,160.75,161.09,160.75,161.05,22375
1-Sep-11,161.04,161.04,160.22,160.66,20393
31-Aug-11,161.99,162,161.17,161.17,15351
30-Aug-11,161.74,161.96,161.4,161.87,53660
29-Aug-11,163,163.29,162.81,162.87,21691
26-Aug-11,161.5,162.42,160.98,162.32,40050
25-Aug-11,162.42,162.46,161.44,161.72,35485
24-Aug-11,163.36,163.36,162.46,162.61,27245
23-Aug-11,163.81,164.13,163.7,163.85,8917
22-Aug-11,163.84,163.84,163.35,163.53,3291
19-Aug-11,164.41,164.95,163.59,163.59,24560
18-Aug-11,163.95,163.97,163.21,163.94,11000
17-Aug-11,163.86,164.71,163.86,164.27,34947
16-Aug-11,162.76,163.53,162.69,163.43,9347
15-Aug-11,162.34,162.74,162.34,162.66,12561
12-Aug-11,161.7,161.92,161.55,161.61,12095
11-Aug-11,160.81,161.08,160.76,161.08,8244
10-Aug-11,160.75,160.78,160.07,160.07,15877
9-Aug-11,162.09,162.09,160.73,161.77,33172
8-Aug-11,162.25,162.59,162.16,162.22,7313
5-Aug-11,162.22,162.79,161.99,162.75,20858
4-Aug-11,162.23,162.23,161.42,161.5,17439
3-Aug-11,162.81,163.12,162.55,163.12,6026
2-Aug-11,161.5,161.98,161.46,161.9,15086
1-Aug-11,162.29,162.29,161.42,161.81,23624
29-Jul-11,162.74,163.52,162.74,162.98,24263
28-Jul-11,162.09,162.32,162.08,162.29,14732
27-Jul-11,162.66,162.78,162.04,162.21,28103
26-Jul-11,162.68,163.13,162.61,162.96,10631
25-Jul-11,161.66,161.99,161.61,161.74,9443
22-Jul-11,161.67,162.09,161.51,161.86,21981
21-Jul-11,161.42,162.03,161.42,161.86,25311
20-Jul-11,160.23,160.49,160.1,160.46,25643
19-Jul-11,160.07,160.5,159.93,160.13,28790
18-Jul-11,159.72,159.88,159,159.41,29145
15-Jul-11,159.98,160.42,159.92,160.24,19865
14-Jul-11,160.31,160.52,160.02,160.25,27996
13-Jul-11,158.53,160.02,158.34,159.9,60554
12-Jul-11,157.39,158.34,157.39,158.05,47539
11-Jul-11,158.09,158.22,157.87,157.88,37242
8-Jul-11,159.18,159.49,159.11,159.34,25460
7-Jul-11,158.68,158.73,158.5,158.57,23820
6-Jul-11,159.04,159.04,158.38,158.88,29960
5-Jul-11,159.96,160.07,159.33,159.51,7316
1-Jul-11,-,-,-,159.61,0
30-Jun-11,159.01,159.71,158.94,159.38,22502
29-Jun-11,159.25,159.57,158.79,159.5,32162
28-Jun-11,158.64,159.24,158.64,158.81,29317
27-Jun-11,158.28,158.92,158.22,158.7,17982
24-Jun-11,159.02,159.09,158.58,158.58,26895
23-Jun-11,158.62,159.02,158.34,159.02,23336
22-Jun-11,160.01,160.19,159.55,159.57,15225
21-Jun-11,160.86,161.37,160.86,161.37,8556
20-Jun-11,160.82,161.11,160.64,160.9,13614
17-Jun-11,160.53,160.77,160.43,160.68,65188
16-Jun-11,159.99,160.46,159.92,160.35,32032
15-Jun-11,161.28,161.61,160.62,160.65,46201
14-Jun-11,162.89,163.09,162.54,162.63,20338
13-Jun-11,162.11,162.78,161.81,162.75,42095
10-Jun-11,161.48,161.48,161.09,161.13,28810
9-Jun-11,162.63,162.73,162.54,162.65,34393
8-Jun-11,162.67,162.95,162.54,162.84,24790
7-Jun-11,163.32,163.44,163.25,163.25,16838
6-Jun-11,162.9,162.9,162.35,162.36,15604
3-Jun-11,162.19,163.29,162.16,163.16,62535
2-Jun-11,162.48,162.6,162.19,162.6,22917
1-Jun-11,162.9,163.14,162.23,162.27,15350
31-May-11,163.72,163.78,163.33,163.42,9414
27-May-11,-,-,-,163.7,0
26-May-11,162.34,162.85,162.34,162.82,33067
25-May-11,161.36,161.84,161.27,161.71,26671
24-May-11,160.57,160.99,160.57,160.82,22024
23-May-11,160.08,160.34,159.83,160.07,16508
20-May-11,161.16,161.95,160.71,161.39,76147
19-May-11,160.62,161.28,160.35,161.24,18632
18-May-11,160.34,160.71,160.19,160.52,36546
17-May-11,161.04,161.44,160.81,161.38,26181
16-May-11,161.07,161.34,160.94,160.95,13046
13-May-11,161.47,161.47,160.45,160.85,29904
12-May-11,161.71,161.95,161.45,161.79,25349
11-May-11,163.58,163.58,162.19,162.4,34458
10-May-11,162.42,162.62,162.16,162.52,7512
9-May-11,162.16,162.9,161.7,162.9,11226
6-May-11,163.2,163.37,162.75,162.91,9695
5-May-11,163.5,163.57,162.67,162.7,24596
4-May-11,164.58,164.61,163.92,163.98,11967
3-May-11,163.82,164.09,163.65,163.65,14600
2-May-11,165.71,166.06,165.4,165.5,20378
29-Apr-11,165.37,166.06,165.37,165.99,1406
28-Apr-11,165.46,165.9,165.3,165.35,14304
27-Apr-11,164.63,165.27,164.19,165.26,8667
26-Apr-11,163.47,163.79,163.4,163.72,4590
25-Apr-11,164.21,164.21,163.68,163.9,3244
21-Apr-11,-,-,-,164.25,0
20-Apr-11,162.72,163.21,162.68,162.98,7700
19-Apr-11,162.01,162.24,162,162.08,4473
18-Apr-11,161.98,161.98,160.83,161.59,17350
15-Apr-11,162.31,162.34,161.89,161.91,7700
14-Apr-11,162.28,162.7,162.21,162.42,6235
13-Apr-11,161.85,161.9,161.62,161.64,8400
12-Apr-11,162.14,162.14,161.35,161.49,6423
11-Apr-11,162.84,163.15,162.45,162.46,38036
8-Apr-11,162.84,162.93,162.32,162.58,9097
7-Apr-11,161.88,162.16,161.88,162.11,3500
6-Apr-11,161.69,162.32,161.63,162.31,17535
5-Apr-11,161.32,161.84,161.28,161.84,12100
4-Apr-11,160.56,160.56,160.12,160.25,4542
1-Apr-11,159.07,160.27,158.73,160.15,17400
